"","publisher","journal","role","editor","affiliation","url","date"
"1458","SCIRP","Engineering","Editorial Board","Nagwa Ahmed Abdelhalim Ibrahim","Helwan University, Egypt","https://www.scirp.org/journal/editorialboard.aspx?journalid=64",2021-05-19
"1459","SCIRP","Engineering","Editorial Board","Renjie Ji","China University of Petroleum, China","https://www.scirp.org/journal/editorialboard.aspx?journalid=64",2021-05-19
"1460","SCIRP","Engineering","Editorial Board","Sathiyasekar K","Anna University, India","https://www.scirp.org/journal/editorialboard.aspx?journalid=64",2021-05-19
"1461","SCIRP","Engineering","Editorial Board","Jayanna Kanchikere","St. Peter's Engineering College, India","https://www.scirp.org/journal/editorialboard.aspx?journalid=64",2021-05-19
"1462","SCIRP","Engineering","Editorial Board","Yi-Yang Li","The Chinese University of Hong Kong, China","https://www.scirp.org/journal/editorialboard.aspx?journalid=64",2021-05-19
"1463","SCIRP","Engineering","Editorial Board","Vandna Luthra","University of Delhi, India","https://www.scirp.org/journal/editorialboard.aspx?journalid=64",2021-05-19
"1464","SCIRP","Engineering","Editorial Board","Elzbieta Macioszek","Silesian University of Technology, Poland","https://www.scirp.org/journal/editorialboard.aspx?journalid=64",2021-05-19
"1465","SCIRP","Engineering","Editorial Board","Magdi Mahmoud","King Fahd University of Petroleum and Minerals, Saudi Arabia","https://www.scirp.org/journal/editorialboard.aspx?journalid=64",2021-05-19
"1466","SCIRP","Engineering","Editorial Board","Andrzej S. Nowak","Auburn University, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=64",2021-05-19
"1467","SCIRP","Engineering","Editorial Board","Kaveh Ostad-Ali-Askari","Isfahan University of Technology, Iran","https://www.scirp.org/journal/editorialboard.aspx?journalid=64",2021-05-19
"1468","SCIRP","Engineering","Editorial Board","Reinaldo Rodriguez Ramos","University of Havana, Cuba","https://www.scirp.org/journal/editorialboard.aspx?journalid=64",2021-05-19
"1469","SCIRP","Engineering","Editorial Board","Yuri Ribakov","Ariel University Center of Samaria, Israel","https://www.scirp.org/journal/editorialboard.aspx?journalid=64",2021-05-19
"1470","SCIRP","Engineering","Editorial Board","P. Sanjeevikumar","Department of Electrical and Electronics Engineering, South Africa","https://www.scirp.org/journal/editorialboard.aspx?journalid=64",2021-05-19
"1471","SCIRP","Engineering","Editorial Board","Marcelo Silva Sthel","North Fluminense State University, Brazil","https://www.scirp.org/journal/editorialboard.aspx?journalid=64",2021-05-19
"1472","SCIRP","Engineering","Editorial Board","Kune Y. Suh","Seoul National University, South Korea","https://www.scirp.org/journal/editorialboard.aspx?journalid=64",2021-05-19
"1473","SCIRP","Engineering","Editorial Board","Hongbin Sun","Tsinghua University, China","https://www.scirp.org/journal/editorialboard.aspx?journalid=64",2021-05-19
"1474","SCIRP","Engineering","Editorial Board","Gui-Hua Tang","Xi'an Jiaotong University, China","https://www.scirp.org/journal/editorialboard.aspx?journalid=64",2021-05-19
"1475","SCIRP","Engineering","Editorial Board","Costin D. Untaroiu","University of Virginia, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=64",2021-05-19
"1476","SCIRP","Engineering","Editorial Board","Vijayakumar Varadarajan","The University of New South Wales, Australia","https://www.scirp.org/journal/editorialboard.aspx?journalid=64",2021-05-19
"1477","SCIRP","Engineering","Editorial Board","Jung-Chang Wang","National Taiwan Ocean University (NTOU), Chinese Taipei","https://www.scirp.org/journal/editorialboard.aspx?journalid=64",2021-05-19
"1478","SCIRP","Engineering","Editorial Board","Rodrigo Sérgio Wiederkehr","University of Louisville, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=64",2021-05-19
"1479","SCIRP","Engineering","Editorial Board","Yufei Wu","City University of Hong Kong, China","https://www.scirp.org/journal/editorialboard.aspx?journalid=64",2021-05-19
"1480","SCIRP","Engineering","Editorial Board","Wei Zhan","Texas A&M University, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=64",2021-05-19
"1481","SCIRP","Engineering","Editorial Board","Lei Zhang","University of Maryland, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=64",2021-05-19
"1482","SCIRP","Food and Nutrition Sciences","Editor-in-Chief","Alessandra Bordoni","University of Bologna, Italy","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1483","SCIRP","Food and Nutrition Sciences","Associate Editors-in-Chief","Xufeng Huang","University of Wollongong, Australia","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1484","SCIRP","Food and Nutrition Sciences","Associate Editors-in-Chief","Michael G. Kontominas","University of Ioannina, Greece","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1485","SCIRP","Food and Nutrition Sciences","Editorial Board","Ammar Mohammed Hamood AL-Farga","University of Jeddah, Saudi Arabia","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1486","SCIRP","Food and Nutrition Sciences","Editorial Board","Kayanush J. Aryana","Louisiana State University, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1487","SCIRP","Food and Nutrition Sciences","Editorial Board","Lauri O. Byerley","Louisiana State University, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1488","SCIRP","Food and Nutrition Sciences","Editorial Board","Daniel Cozzolino","The University of Adelaide, Australia","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1489","SCIRP","Food and Nutrition Sciences","Editorial Board","Amira Muhammad Galal Darwish","City of Scientific Research and Technological Applications (SRTACity), Egypt","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1490","SCIRP","Food and Nutrition Sciences","Editorial Board","Kelvin J. A. Davies","University of Southern California, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1491","SCIRP","Food and Nutrition Sciences","Editorial Board","Amith R. Devireddy","University of Missouri, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1492","SCIRP","Food and Nutrition Sciences","Editorial Board","Asim K. Duttaroy","University of Oslo, Norway","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1493","SCIRP","Food and Nutrition Sciences","Editorial Board","Yousif Abd El-Aziz Abdou Elhassaneen","Minoufiya University, Egypt","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1494","SCIRP","Food and Nutrition Sciences","Editorial Board","Anthony Fardet","Institute National de la Recherche Agronomique (INRA), France","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1495","SCIRP","Food and Nutrition Sciences","Editorial Board","Tomas Girbes","University of Valladolid, Spain","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1496","SCIRP","Food and Nutrition Sciences","Editorial Board","Beau K. Greer","Sacred Heart University, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1497","SCIRP","Food and Nutrition Sciences","Editorial Board","Jeffrey S. Hampl","Arizona State University, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1498","SCIRP","Food and Nutrition Sciences","Editorial Board","Yong He","Zhejiang University, China","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1499","SCIRP","Food and Nutrition Sciences","Editorial Board","Kimberly B. Heidal","East Carolina University, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1500","SCIRP","Food and Nutrition Sciences","Editorial Board","Yu Huang","Chinese University of Hong Kong, China","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1501","SCIRP","Food and Nutrition Sciences","Editorial Board","Jose C. Jimenez-Lopez","Spanish National Research Council (CSIC), Spain","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1502","SCIRP","Food and Nutrition Sciences","Editorial Board","Jagat R. Kanwar","Deakin University, Australia","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1503","SCIRP","Food and Nutrition Sciences","Editorial Board","Dalia El Khoury","University of Guelph, Canada","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1504","SCIRP","Food and Nutrition Sciences","Editorial Board","Patricia A. Kruk","University of South Florida, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1505","SCIRP","Food and Nutrition Sciences","Editorial Board","Jean-Claude Lavoie","University of Montreal, Canada","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1506","SCIRP","Food and Nutrition Sciences","Editorial Board","Francisco Sánchez Montero","College of Nutrition Professionals of Costa Rica. San José, Costa Rica","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1507","SCIRP","Food and Nutrition Sciences","Editorial Board","Francisco Javier Moreno","Autonomous University of Madrid, Spain","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1508","SCIRP","Food and Nutrition Sciences","Editorial Board","Hasan Mukhtar","University of Wisconsin, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1509","SCIRP","Food and Nutrition Sciences","Editorial Board","Maurice O’Sullivan","University College Cork, Ireland","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1510","SCIRP","Food and Nutrition Sciences","Editorial Board","Mustafa Zafer Ozel","The University of York, UK","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1511","SCIRP","Food and Nutrition Sciences","Editorial Board","Uma Devi Palanisamy","Monash University Sunway Campus, Australia","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1512","SCIRP","Food and Nutrition Sciences","Editorial Board","Young W. Park","Fort Valley State University, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1513","SCIRP","Food and Nutrition Sciences","Editorial Board","Salina Parveen","University of Maryland Eastern Shore, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1514","SCIRP","Food and Nutrition Sciences","Editorial Board","Reza Poureslami","Insta-Pro International, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1515","SCIRP","Food and Nutrition Sciences","Editorial Board","Jayadev Raju","Health Canada, Canada","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1516","SCIRP","Food and Nutrition Sciences","Editorial Board","Sherif Sabry","Menoufia University, Egypt","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1517","SCIRP","Food and Nutrition Sciences","Editorial Board","Charles R. Santerre","Purdue University, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1518","SCIRP","Food and Nutrition Sciences","Editorial Board","Heidi J. Silver","Vanderbilt University, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1519","SCIRP","Food and Nutrition Sciences","Editorial Board","Jesus Simal-Gandara","University of Vigo, Spain","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1520","SCIRP","Food and Nutrition Sciences","Editorial Board","Linda G. Snetselaar","The University of Iowa, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1521","SCIRP","Food and Nutrition Sciences","Editorial Board","Lucy Thairu","Touro University, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1522","SCIRP","Food and Nutrition Sciences","Editorial Board","Brijesh Kumar Tiwari","Manchester Metropolitan University, UK","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1523","SCIRP","Food and Nutrition Sciences","Editorial Board","Alan C. Tsai","Asia University, Chinese Taipei","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1524","SCIRP","Food and Nutrition Sciences","Editorial Board","Edwin Edward Kadima Wamukoya","Masinde Muliro University of Science and Technology, Kenya","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1525","SCIRP","Food and Nutrition Sciences","Editorial Board","Thomas T. Y. Wang","Johns Hopkins University, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1526","SCIRP","Food and Nutrition Sciences","Editorial Board","Jack Wing Tak Wong","Stanford University School of Medicine, USA","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1527","SCIRP","Food and Nutrition Sciences","Editorial Board","Baojun Xu","Beijing Normal University-Hong Kong Baptist University United International College, China","https://www.scirp.org/journal/editorialboard.aspx?journalid=208",2021-05-19
"1528","SCIRP","Forensic Medicine and Anatomy Research","Editor-in-Chief","Bofeng Zhu","Xi’an Jiaotong University, China","https://www.scirp.org/journal/editorialboard.aspx?journalid=2315",2021-05-19
"1529","SCIRP","Forensic Medicine and Anatomy Research","Editorial Board","Gyeong-Hun Baeg","National University of Singapore, Singapore","https://www.scirp.org/journal/editorialboard.aspx?journalid=2315",2021-05-19
"1530","SCIRP","Forensic Medicine and Anatomy Research","Editorial Board","Rufeng Bai","Chinese University of Political Science and Law, China","https://www.scirp.org/journal/editorialboard.aspx?journalid=2315",2021-05-19
