editor	role	affiliation	journal	issn	publisher	url	date	orcid
Ana Flisser	Editorial Board	Universidad Nacional Autónoma de México Mexico City, Mexico	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Victoria Hale	Editorial Board	Institute for OneWorld Health San Francisco, CA, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Paul Hunt	Editorial Board	The Human Rights Centre, University of Essex Essex, UK	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Alex Loukas	Editorial Board	The Queensland Institute of Medical Research Brisbane, Australia	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Santiago Mas-Coma	Editorial Board	Departamento de Parasitologia, Universidad de Valencia Valencia, Spain	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Don McManus	Editorial Board	The Queensland Institute of Medical Research Brisbane, Australia	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
David Molyneux	Editorial Board	Liverpool School of Tropical Medicine Liverpool, UK	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Carlos Morel	Editorial Board	FIOCRUZ Rio de Janeiro, Brazil	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
James Mwanzia	Editorial Board	Prevention and Control of Communicable Diseases, World Health Organization Brazzaville, Republic of Congo	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
G. Richard Olds	Editorial Board	Medical College of Wisconsin Milwaukee, WI, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Eric A. Ottesen	Editorial Board	Task Force for Child Survival and Development, &amp; Rollins School of Public Health, Emory University Atlanta, GA, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Frank Richards, Jr.	Editorial Board	The Carter Center Atlanta, GA, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Lee W. Riley	Editorial Board	University of California, Berkeley Berkeley, CA, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Laura C. Rodrigues	Editorial Board	London School of Hygiene and Tropical Medicine London, UK	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Jeffrey D. Sachs	Editorial Board	The Earth Institute at Columbia University New York, NY, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Nancy Gore Saravia	Editorial Board	Centro Internacional de Entrenamiento e Investigaciones Medicas Cali, Colombia	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Lorenzo Savioli	Editorial Board	The World Health Organization Geneva, Switzerland	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Terrence Spithill	Editorial Board	Institute of Parasitology, McGill University Montreal, Canada	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Ken Stuart	Editorial Board	Seattle Biomedical Research Institute Seattle, WA, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Marcel Tanner	Editorial Board	Swiss Tropical Institute Basel, Switzerland	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Thomas R. Unnasch	Editorial Board	University of South Florida Tampa, FL, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Jürg Utzinger	Editorial Board	Epidemiology and Public Health Swiss Tropical Institute Basel, Switzerland	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Gary Weil	Editorial Board	Washington University St. Louis, MI, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
