publisher	journal	role	editor	affiliation	url	date
IGI Global	International Journal of Political Activism and Engagement (IJPAE)	Editorial Review Board	Hardeepika Ahluwalia	Periyar Management and Computer College, India	https://www.igi-global.com/journal/international-journal-political-activism-engagement/216911	2022-01-04
IGI Global	International Journal of Political Activism and Engagement (IJPAE)	Editorial Review Board	James Schopf	Keimyung University, Korea, Republic Of	https://www.igi-global.com/journal/international-journal-political-activism-engagement/216911	2022-01-04
IGI Global	International Journal of Political Activism and Engagement (IJPAE)	Editorial Review Board	Kulbir Bhatti	Periyar Management and Computer College, India	https://www.igi-global.com/journal/international-journal-political-activism-engagement/216911	2022-01-04
IGI Global	International Journal of Political Activism and Engagement (IJPAE)	Editorial Review Board	Malathi Subramanian	Free Lance Researcher, India	https://www.igi-global.com/journal/international-journal-political-activism-engagement/216911	2022-01-04
IGI Global	International Journal of Political Activism and Engagement (IJPAE)	Editorial Review Board	Michail Theodosiadis	Goldsmiths, University of London	https://www.igi-global.com/journal/international-journal-political-activism-engagement/216911	2022-01-04
IGI Global	International Journal of Political Activism and Engagement (IJPAE)	Editorial Review Board	Mustafa Tunca	Suleyman Demirel University, Turkey	https://www.igi-global.com/journal/international-journal-political-activism-engagement/216911	2022-01-04
IGI Global	International Journal of Political Activism and Engagement (IJPAE)	Editorial Review Board	NEELAM TANDON	Jagannath University, India	https://www.igi-global.com/journal/international-journal-political-activism-engagement/216911	2022-01-04
IGI Global	International Journal of Political Activism and Engagement (IJPAE)	Editorial Review Board	Olusola Oyero	Anchor University, Nigeria	https://www.igi-global.com/journal/international-journal-political-activism-engagement/216911	2022-01-04
IGI Global	International Journal of Political Activism and Engagement (IJPAE)	Editorial Review Board	Pallavi Gupta	JIMS Engineering Management Technical Campus  Greater Noida, India	https://www.igi-global.com/journal/international-journal-political-activism-engagement/216911	2022-01-04
IGI Global	International Journal of Political Activism and Engagement (IJPAE)	Editorial Review Board	Paul Kariuki	Dr, South Africa	https://www.igi-global.com/journal/international-journal-political-activism-engagement/216911	2022-01-04
IGI Global	International Journal of Political Activism and Engagement (IJPAE)	Editorial Review Board	Robert Kisusu	Tarime.Institute of.Business.Management, Tanzania, United Republic Of	https://www.igi-global.com/journal/international-journal-political-activism-engagement/216911	2022-01-04
IGI Global	International Journal of Political Activism and Engagement (IJPAE)	Editorial Review Board	Saayan Chattopadhyay	Baruipur College, India	https://www.igi-global.com/journal/international-journal-political-activism-engagement/216911	2022-01-04
IGI Global	International Journal of Political Activism and Engagement (IJPAE)	Editorial Review Board	Shivani Bali	Jaipuria Institute of Management, Noida, UP, India, India	https://www.igi-global.com/journal/international-journal-political-activism-engagement/216911	2022-01-04
IGI Global	International Journal of Political Activism and Engagement (IJPAE)	Editorial Review Board	Stella Aririguzoh	Covenant University, Nigeria	https://www.igi-global.com/journal/international-journal-political-activism-engagement/216911	2022-01-04
IGI Global	International Journal of Political Activism and Engagement (IJPAE)	Editorial Review Board	Steven Umbrello	Institute for Ethics and Emerging Technologies, Delft University of Technology, Italy	https://www.igi-global.com/journal/international-journal-political-activism-engagement/216911	2022-01-04
IGI Global	International Journal of Political Activism and Engagement (IJPAE)	Editorial Review Board	Susana Bernardino	CEOS.PP/ISCAP/P.Porto, Portugal	https://www.igi-global.com/journal/international-journal-political-activism-engagement/216911	2022-01-04
IGI Global	International Journal of Political Activism and Engagement (IJPAE)	Editorial Review Board	Sushila Madan	University of  Delhi, India	https://www.igi-global.com/journal/international-journal-political-activism-engagement/216911	2022-01-04
IGI Global	International Journal of Political Activism and Engagement (IJPAE)	Editorial Review Board	Sushma Nayak	Symbiosis International (Deemed University), India	https://www.igi-global.com/journal/international-journal-political-activism-engagement/216911	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	Editor-in-Chief Emeriti	Ernesto Jimenez-Ruiz	University of Oslo, United Kingdom	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	Editor-in-Chief Emeriti	Muaz Niazi	Commission on Science and Technology for Sustainable Development, Inst. of Information Technology, Pakistan	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	International Advisory Board	Aakash Shah	Dept. of Orthodontics, K.M. Shah Dental College and Hospital, Gujarat, India	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	International Advisory Board	Kijpokin Kasemsap	Suan Sunandha Rajabhat University, Thailand	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	International Advisory Board	Roberta Ness	University of Texas, United States	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	Managing Editor	Vittorio Solina	University of Calabria, Italy	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	Associate Editors	Abdelmounaam Rezgui	George Mason University, United States	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	Associate Editors	Antonio Padovano	University of Calabria, Italy	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	Associate Editors	Carlos Westphall	Federal University of Santa Catarina, Brazil	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	Associate Editors	Chia-Wen Tsai	Ming Chuan University, Taiwan	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	Associate Editors	Esma Aimeur	University of Montreal, Canada	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	Associate Editors	Francesco Longo	University of Calabria, Italy	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	Associate Editors	Güney Gürsel	Ostim Technical University, Turkey	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	Associate Editors	José Bravo	Castilla‐La Mancha University, Spain	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	Associate Editors	Kami Makki	Lamar University, United States	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	Associate Editors	Navonil Mustafee	University of Exeter, United Kingdom	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	Associate Editors	Rafael Llavori	Universitat Jaume I (UJI), Spain	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	Associate Editors	Sajjad Mohsin	COMSATS Institute of IT, Pakistan	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	Associate Editors	Shane Reti	University of Auckland, New Zealand	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	Editorial Review Board	Ahmet Soylu	Norwegian University of Science and Technology, Norway	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	Editorial Review Board	Asan Agibetov	Medical University of Vienna, CeMSIIS, Inst. Artificial Intelligence and Decision Support, Austria	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	Editorial Review Board	Catia Pesquita	University of Lisbon, LASIGE, Portugal	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	Editorial Review Board	Chunming Liu	T-Mobile, United States	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	Editorial Review Board	Daniel Faria	Gulbenkian Science Institute, Portugal	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	Editorial Review Board	Enrique Perez	Florida Institute of Technology, United States	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	Editorial Review Board	Frank Loebe	University of Leipzig, Germany	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	Editorial Review Board	Giuliana Scarpati	University of Salerno, Italy	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	Editorial Review Board	Guillermo Vega Gorgojo	University of Oslo, Norway	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	Editorial Review Board	Hyoungshick Kim	University of Cambridge, United States	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	Editorial Review Board	Jun Zhao	University of Oxford, United Kingdom	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	Editorial Review Board	Lina Soualmia	Rouen University, France	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	Editorial Review Board	Mansoor Ahmed	COMSATS University Islamabad, Pakistan	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	Editorial Review Board	María Poveda-Villalón	Universidad Politécnica de Madrid, Spain	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	Editorial Review Board	Mohd Anwar	University of Pittsburgh, United States	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	Editorial Review Board	Monika Moitra	MM Institute of Physiotherapy and Rehabilitation, India	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	Editorial Review Board	Monika Solanki	University of Oxford, United Kingdom	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	Editorial Review Board	Navin Kumar	University of Maryland Baltimore County, United States	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	Editorial Review Board	Paulo Cunha	University of Coimbra, Portugal	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	Editorial Review Board	Pradeep Singh	Jaypee University of Information Technology, India	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	Editorial Review Board	Raffaele Gravina	University of Calabria, Italy	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	Editorial Review Board	Rongxing Lu	University of Waterloo, United States	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	Editorial Review Board	Sébastien Gambs	Université de Rennes 1 - INRIA, France	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	Editorial Review Board	Syin Chan	Nanyang Technological University, Singapore	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	Editorial Review Board	Vittorio Solina	University of Calabria, Italy	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Privacy and Health Information Management (IJPHIM)	Editorial Review Board	Xi Long	Eindhoven University of Technology, Netherlands	https://www.igi-global.com/journal/international-journal-privacy-health-information/41027	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	Editor-in-Chief Emeritus	Bryan Christiansen	Global Research Society, LLC, United States	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	International Advisory Board	Abhishek Kumar	Amity University Uttar Pradesh, India	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	International Advisory Board	Allen McKenna	University of Adelaide, Australia	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	International Advisory Board	Armand Faganel	University of Primorska, Slovenia	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	International Advisory Board	Aroop Mukherjee	Prince Sultan University, India	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	International Advisory Board	Ekaterina Turkina	HEC Montreal, Canada	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	International Advisory Board	Emel Yildiz	Gümüşhane University, Turkey	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	International Advisory Board	Gholam R. Amin	University of New Brunswick, Canada	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	International Advisory Board	Kijpokin Kasemsap	Suan Sunandha Rajabhat University, Thailand	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	International Advisory Board	L. Magafas	Eastern and Thrace Institute of Technology, Greece	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	International Advisory Board	Maurice Dawson	Illinois Institute of Technology, United States	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	International Advisory Board	Mika Westerlund	Carleton University, Canada	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	International Advisory Board	Muammer Erdoğdu	Marmara University, Turkey	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	International Advisory Board	Neeta Baporikar	Namibia University of Science and Technology, Namibia & University of Pune, India	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	International Advisory Board	Rituparna Das	Adamas University, Kolkata, India	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	International Advisory Board	Robert McGee	Fayetteville State University, United States	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	International Advisory Board	Roman Stepanov	Northumbria University, United Kingdom	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	International Advisory Board	Satish Sharma	Northumbria University, United Kingdom	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	International Advisory Board	Shefali Virkar	University of Oxford, United Kingdom	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	International Advisory Board	Yuval Cohen	Tel-Aviv Afeka College of Engineering, Israel	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	Managing Editor	Norhayati Zakaria	University of Wollongong, Dubai, United Arab Emirates	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	Associate Editors	Ahmad Taher Azar	Prince Sultan University, Riyadh, Saudi Arabia and Benha University, Egypt, Egypt	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	Associate Editors	Ahmed Mehrez	Qatar University, Qatar	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	Associate Editors	Asmat-Nizam Abdul-Talib	Universiti Utara Malaysia, Malaysia	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	Associate Editors	Chih-Hung Chung	Tamkang University, Taiwan	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	Associate Editors	Efe Efeoğlu	Adana Science and Technology University, Turkey	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	Associate Editors	José Carlos Cavalcanti	Universidade Federal de Pernambuco, Brazil	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	Associate Editors	Michael Hanias	National and Kapodistrian University of Athens, Greece	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	Associate Editors	Muhammad Shabir Shaharudin	Universiti Sains Malaysia, Malaysia	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	Associate Editors	Sara Moridpour	RMIT University, Australia	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	Associate Editors	Sergio Mazini	University Center Toledo Araçatuba, Brazil	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	Associate Editors	Ye-Sho Chen	Louisiana State University, United States	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	Editorial Review Board	Abhishek Kumar	Amity University Uttar Pradesh, India	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	Editorial Review Board	Agnieszka Piekarz	Independent Researcher, Poland	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	Editorial Review Board	Alessandra Vecchi	University of London Arts, Italy	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	Editorial Review Board	Despina Gkika	University of Antwerp, Belgium	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	Editorial Review Board	Dragan Kesic	University of Primorska, Slovenia	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	Editorial Review Board	Emel Kursunluoglu Yarimoglu	Yasar University, Turkey	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	Editorial Review Board	Faisal Talib	Aligarh Muslim University, India	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	Editorial Review Board	Gloria Sraha	Victoria University of Wellington, New Zealand	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	Editorial Review Board	Hakan Sezerel	Anadolu University, Turkey	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	Editorial Review Board	Israel Davidson	Northumbria University, United Kingdom	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	Editorial Review Board	Ivana Škarica	Teaching Institute of Public Health of Primorsko-Goranska County, Croatia	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	Editorial Review Board	mambo g. mupepi	GrandChange LLC, United States	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	Editorial Review Board	Michail Glykas	University of the Aegean, Greece	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	Editorial Review Board	Mohamad Amin Kaviani	University of Cyprus, Cyprus	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	Editorial Review Board	Muammer Erdoğdu	Marmara University, Turkey	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	Editorial Review Board	Susana Bernardino	CEOS.PP/ISCAP/P.Porto, Portugal	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	Editorial Review Board	Vinod Yadav	Harcourt Butler Technical University, Kanpur, India	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	Editorial Review Board	Vishal Bhatnagar	Ambedkar Institute of Advanced Communication Technologies & Research, India	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Productivity Management and Assessment Technologies (IJPMAT)	Editorial Review Board	Yucel Ozturkoglu	Yasar University, Turkey	https://www.igi-global.com/journal/international-journal-productivity-management-assessment/45937	2022-01-04
IGI Global	International Journal of Project Management and Productivity Assessment (IJPMPA)	International Advisory Board	Satish Sharma	Northumbria University, United Kingdom	https://www.igi-global.com/journal/international-journal-project-management-productivity/216984	2022-01-04
IGI Global	International Journal of Project Management and Productivity Assessment (IJPMPA)	Associate Editors	Albérico Rosário	GOVCOPP - IADE - Universidade Europeia, Portugal	https://www.igi-global.com/journal/international-journal-project-management-productivity/216984	2022-01-04
IGI Global	International Journal of Project Management and Productivity Assessment (IJPMPA)	Associate Editors	Anastasia Nikitaeva	Southern  Federal University, Russian Federation	https://www.igi-global.com/journal/international-journal-project-management-productivity/216984	2022-01-04
IGI Global	International Journal of Project Management and Productivity Assessment (IJPMPA)	Associate Editors	Bassam Hussein	NTNU, Norway	https://www.igi-global.com/journal/international-journal-project-management-productivity/216984	2022-01-04
IGI Global	International Journal of Project Management and Productivity Assessment (IJPMPA)	Associate Editors	Beatriz Olalla-Caballero	Pontifical University of Salamanca, Spain	https://www.igi-global.com/journal/international-journal-project-management-productivity/216984	2022-01-04
IGI Global	International Journal of Project Management and Productivity Assessment (IJPMPA)	Associate Editors	José Rascão	Polytechnic Institute of Setúbal (Portugal), Portugal	https://www.igi-global.com/journal/international-journal-project-management-productivity/216984	2022-01-04
IGI Global	International Journal of Project Management and Productivity Assessment (IJPMPA)	Associate Editors	Leonardo Lavanderos	Sintesys Corporation, Chile	https://www.igi-global.com/journal/international-journal-project-management-productivity/216984	2022-01-04
IGI Global	International Journal of Project Management and Productivity Assessment (IJPMPA)	Associate Editors	Linh Duong	The University of the West of England, United Kingdom	https://www.igi-global.com/journal/international-journal-project-management-productivity/216984	2022-01-04
IGI Global	International Journal of Project Management and Productivity Assessment (IJPMPA)	Associate Editors	Manuel Pereira	Instituto Politécnico de Viana do Castelo, Portugal	https://www.igi-global.com/journal/international-journal-project-management-productivity/216984	2022-01-04
IGI Global	International Journal of Project Management and Productivity Assessment (IJPMPA)	Associate Editors	Mohamad Amin Kaviani	University of Cyprus, Cyprus	https://www.igi-global.com/journal/international-journal-project-management-productivity/216984	2022-01-04
IGI Global	International Journal of Project Management and Productivity Assessment (IJPMPA)	Associate Editors	Muhammad Shabir Shaharudin	Malaysia	https://www.igi-global.com/journal/international-journal-project-management-productivity/216984	2022-01-04
IGI Global	International Journal of Project Management and Productivity Assessment (IJPMPA)	Associate Editors	Simon Cleveland	Georgetown University, United States	https://www.igi-global.com/journal/international-journal-project-management-productivity/216984	2022-01-04
IGI Global	International Journal of Project Management and Productivity Assessment (IJPMPA)	Associate Editors	Vallari Chandna	University of Wisconsin- Green Bay, United States	https://www.igi-global.com/journal/international-journal-project-management-productivity/216984	2022-01-04
IGI Global	International Journal of Project Management and Productivity Assessment (IJPMPA)	Associate Editors	Yee-Lee Chong	Universiti Tunku Abdul Rahman, Malaysia	https://www.igi-global.com/journal/international-journal-project-management-productivity/216984	2022-01-04
IGI Global	International Journal of Project Management and Productivity Assessment (IJPMPA)	Associate Editors	Yogesh Sharma	Graphic Era  Deemed to be University, India	https://www.igi-global.com/journal/international-journal-project-management-productivity/216984	2022-01-04
IGI Global	International Journal of Project Management and Productivity Assessment (IJPMPA)	Editorial Review Board	Fahri Özsungur	Mersin University Faculty of Economics and Administrative Sciences, Turkey	https://www.igi-global.com/journal/international-journal-project-management-productivity/216984	2022-01-04
IGI Global	International Journal of Project Management and Productivity Assessment (IJPMPA)	Editorial Review Board	Maiendra Moodley	Republic of South Africa, South Africa	https://www.igi-global.com/journal/international-journal-project-management-productivity/216984	2022-01-04
IGI Global	International Journal of Project Management and Productivity Assessment (IJPMPA)	Editorial Review Board	Mirela Panait	Petroleum - Gas University of Ploiesti, Romania	https://www.igi-global.com/journal/international-journal-project-management-productivity/216984	2022-01-04
IGI Global	International Journal of Project Management and Productivity Assessment (IJPMPA)	Editorial Review Board	Mohammad Alawamleh	American University of Madaba, Jordan	https://www.igi-global.com/journal/international-journal-project-management-productivity/216984	2022-01-04
