publisher	journal	role	editor	affiliation	url	date
BioMedCentral	Emerging Themes in Epidemiology	Statistical Editors	Santu Ghosh	Augusta University, USA	https://ete-online.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Emerging Themes in Epidemiology	Editorial Board	Sandra Alba	Royal Tropical Institute, Netherlands	https://ete-online.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Emerging Themes in Epidemiology	Editorial Board	Neal Alexander	London School of Hygiene &amp; Tropical Medicine, UK	https://ete-online.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Emerging Themes in Epidemiology	Editorial Board	Onyebuchi Arah	University of California Los Angeles, USA	https://ete-online.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Emerging Themes in Epidemiology	Editorial Board	Mauricio L. Barreto	Federal University of Bahia, Brazil	https://ete-online.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Emerging Themes in Epidemiology	Editorial Board	John Edmunds	London School of Hygiene &amp; Tropical Medicine, UK	https://ete-online.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Emerging Themes in Epidemiology	Editorial Board	Alex Ezeh	African Population Health Research Center, Kenya	https://ete-online.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Emerging Themes in Epidemiology	Editorial Board	Veronique Filippi	London School of Hygiene &amp; Tropical Medicine, UK	https://ete-online.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Emerging Themes in Epidemiology	Editorial Board	James Hargreaves	London School of Hygiene &amp; Tropical Medicine, UK	https://ete-online.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Emerging Themes in Epidemiology	Editorial Board	Emily Herrett	London School of Hygiene &amp; Tropical Medicine, UK	https://ete-online.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Emerging Themes in Epidemiology	Editorial Board	David L. Heymann	London School of Hygiene &amp; Tropical Medicine, UK	https://ete-online.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Emerging Themes in Epidemiology	Editorial Board	Anne Johnson	University College London, UK	https://ete-online.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Emerging Themes in Epidemiology	Editorial Board	David Leon	London School of Hygiene &amp; Tropical Medicine, UK	https://ete-online.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Emerging Themes in Epidemiology	Editorial Board	Landon Myer	University of Cape Town, South Africa	https://ete-online.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Emerging Themes in Epidemiology	Editorial Board	Zaw Myo Tun	Saw Swee Hock School of Public Health, National University of Singapore, Singapore	https://ete-online.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Emerging Themes in Epidemiology	Editorial Board	Vittoria Offeddu	Saw Swee Hock School of Public Health, National University of Singapore, Singapore	https://ete-online.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Emerging Themes in Epidemiology	Editorial Board	Ellie Paige, 	National Centre for Epidemiology and Population Health, Australia	https://ete-online.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Emerging Themes in Epidemiology	Editorial Board	Neil Pearce	London School of Hygiene &amp; Tropical Medicine, UK	https://ete-online.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Emerging Themes in Epidemiology	Editorial Board	Edward S. Peters	Louisiana State University, USA	https://ete-online.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Emerging Themes in Epidemiology	Editorial Board	David Serwadda	Makerere University, Uganda	https://ete-online.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Emerging Themes in Epidemiology	Editorial Board	Robert van Dam	Saw Swee Hock School of Public Health, National University of Singapore, Singapore	https://ete-online.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Emerging Themes in Epidemiology	Editorial Board	Marianne van der Sande	Dutch National Institute for Public Health and the Environment, Netherlands	https://ete-online.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Emerging Themes in Epidemiology	Editorial Board	Fred Wabwire-Mangen	Makerere University, Uganda	https://ete-online.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Emerging Themes in Epidemiology	Editorial Board	Marina Zahari	National University of Singapore, Singapore	https://ete-online.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Energy, Sustainability and Society	NA	NA	character(0)	https://energsustainsoc.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Energy, Sustainability and Society	NA	NA	character(0)	https://energsustainsoc.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Energy, Sustainability and Society	NA	NA	character(0)	https://energsustainsoc.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Energy, Sustainability and Society	NA	NA	character(0)	https://energsustainsoc.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Energy, Sustainability and Society	NA	NA	character(0)	https://energsustainsoc.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Energy, Sustainability and Society	NA	NA	character(0)	https://energsustainsoc.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Environmental Evidence	NA	NA	character(0)	https://environmentalevidencejournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Environmental Evidence	NA	NA	character(0)	https://environmentalevidencejournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Environmental Evidence	NA	NA	character(0)	https://environmentalevidencejournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Environmental Evidence	NA	NA	character(0)	https://environmentalevidencejournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Environmental Evidence	NA	NA	character(0)	https://environmentalevidencejournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Environmental Evidence	NA	NA	character(0)	https://environmentalevidencejournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Environmental Evidence	NA	NA	character(0)	https://environmentalevidencejournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Environmental Evidence	NA	NA	character(0)	https://environmentalevidencejournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Environmental Evidence	NA	NA	character(0)	https://environmentalevidencejournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Environmental Evidence	NA	NA	character(0)	https://environmentalevidencejournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Environmental Evidence	NA	NA	character(0)	https://environmentalevidencejournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Environmental Evidence	NA	NA	character(0)	https://environmentalevidencejournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Environmental Evidence	NA	NA	character(0)	https://environmentalevidencejournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Environmental Evidence	NA	NA	character(0)	https://environmentalevidencejournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Environmental Evidence	NA	NA	character(0)	https://environmentalevidencejournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Environmental Evidence	NA	NA	character(0)	https://environmentalevidencejournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Environmental Evidence	NA	NA	character(0)	https://environmentalevidencejournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Environmental Evidence	NA	NA	character(0)	https://environmentalevidencejournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Environmental Evidence	NA	NA	character(0)	https://environmentalevidencejournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Environmental Evidence	NA	NA	character(0)	https://environmentalevidencejournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Environmental Evidence	NA	NA	character(0)	https://environmentalevidencejournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Environmental Evidence	NA	NA	character(0)	https://environmentalevidencejournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Environmental Evidence	NA	NA	character(0)	https://environmentalevidencejournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Environmental Evidence	NA	NA	character(0)	https://environmentalevidencejournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Environmental Evidence	NA	NA	character(0)	https://environmentalevidencejournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Environmental Evidence	NA	NA	character(0)	https://environmentalevidencejournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Environmental Evidence	NA	NA	character(0)	https://environmentalevidencejournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Epigenetics & Chromatin	NA	NA	character(0)	https://epigeneticsandchromatin.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Epigenetics & Chromatin	NA	Frank Grosveld	Erasmus University Medical Center, Netherlands	https://epigeneticsandchromatin.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Epigenetics & Chromatin	NA	Steven Henikoff	Fred Hutchinson Cancer Research Center, USA	https://epigeneticsandchromatin.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Epigenetics & Chromatin	NA	NA	character(0)	https://epigeneticsandchromatin.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Epigenetics & Chromatin	NA	Julie Ahringer	The Gurdon Institute, University of Cambridge, UK	https://epigeneticsandchromatin.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Epigenetics & Chromatin	NA	Juan Ausió	University of Victoria, Canada	https://epigeneticsandchromatin.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Epigenetics & Chromatin	NA	Shelley Berger	"c(""The Wistar Institute, "", ""USA"")"	https://epigeneticsandchromatin.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Epigenetics & Chromatin	NA	Timothy Bestor	"c(""Columbia University, "", ""USA"")"	https://epigeneticsandchromatin.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Epigenetics & Chromatin	NA	Yamini Dalal	National Cancer Institute	https://epigeneticsandchromatin.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Epigenetics & Chromatin	NA	Elzo de Wit	Netherlands Cancer Institute, The Netherlands	https://epigeneticsandchromatin.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Epigenetics & Chromatin	NA	Jerome Dejardin	Institute of Human Genetics, France	https://epigeneticsandchromatin.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Epigenetics & Chromatin	NA	Anne Ferguson-Smith	University of Cambridge, UK	https://epigeneticsandchromatin.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Epigenetics & Chromatin	NA	Amanda Fisher	Imperial College London, UK	https://epigeneticsandchromatin.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Epigenetics & Chromatin	NA	John Greally	Albert Einstein College of Medicine,	https://epigeneticsandchromatin.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Epigenetics & Chromatin	NA	Shiv Grewal	"c(""National Institutes of Health, "", ""USA"")"	https://epigeneticsandchromatin.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Epigenetics & Chromatin	NA	Joost Gribnau	Erasmus University Medical Center, Netherlands	https://epigeneticsandchromatin.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Epigenetics & Chromatin	NA	Gordon Hager	"c(""National Cancer Institute, "", ""USA"")"	https://epigeneticsandchromatin.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Epigenetics & Chromatin	NA	Steven Jacobsen	"c(""University of California, Los Angeles, "", ""USA"")"	https://epigeneticsandchromatin.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Epigenetics & Chromatin	NA	Albert Jeltsch	University of Stuttgart, Germany	https://epigeneticsandchromatin.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Epigenetics & Chromatin	NA	Paul Kaufman	"c(""University of Massachusetts Medical School, "", ""USA"")"	https://epigeneticsandchromatin.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Epigenetics & Chromatin	NA	William Kelly	"c("" Emory University, "", ""USA"")"	https://epigeneticsandchromatin.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Epigenetics & Chromatin	NA	Siavash Kurdistani	University of California, Los Angeles, USA	https://epigeneticsandchromatin.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Epigenetics & Chromatin	NA	Colin Logie	Radboud University Medical Centre, The Netherlands	https://epigeneticsandchromatin.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Epigenetics & Chromatin	NA	Frank Lyko	German Cancer Research Center, Germany	https://epigeneticsandchromatin.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Epigenetics & Chromatin	NA	Kazuhiro Maeshima	National Institute of Genetics, Japan	https://epigeneticsandchromatin.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Epigenetics & Chromatin	NA	Valerio Orlando	King Abdullah University of Science and Technology, Saudi Arabia	https://epigeneticsandchromatin.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Epigenetics & Chromatin	NA	Vincenzo Pirotta	"c(""Rutgers University, "", ""USA"")"	https://epigeneticsandchromatin.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Epigenetics & Chromatin	NA	Ana Pombo	character(0)	https://epigeneticsandchromatin.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Epigenetics & Chromatin	NA	Oliver Rando	"c(""Harvard FAS Center for Systems Biology, "", ""USA"")"	https://epigeneticsandchromatin.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Epigenetics & Chromatin	NA	Jasper Rine	"c(""University of California, Berkeley, "", ""USA"")"	https://epigeneticsandchromatin.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Epigenetics & Chromatin	NA	Wendy Robinson	BC Children's Hospital Research Institute, Canada	https://epigeneticsandchromatin.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Epigenetics & Chromatin	NA	Yang Shi	"c(""Harvard Medical School, "", ""USA"")"	https://epigeneticsandchromatin.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Epigenetics & Chromatin	NA	David Spector	"c(""Cold Spring Harbor Laboratory, "", ""USA"")"	https://epigeneticsandchromatin.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Epigenetics & Chromatin	NA	Brian Strahl	"c(""University of North Carolina, "", ""USA"")"	https://epigeneticsandchromatin.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Epigenetics & Chromatin	NA	Azim Surani	The Wellcome Trust &amp; Cancer Research UK, UK	https://epigeneticsandchromatin.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Epigenetics & Chromatin	NA	David Tremethick	Australian National University, Australia	https://epigeneticsandchromatin.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Epigenetics & Chromatin	NA	Jessica Tyler	"c(""MD Anderson Cancer Center, "", ""USA"")"	https://epigeneticsandchromatin.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Epigenetics & Chromatin	NA	Bas van Steensel	The Netherlands Cancer Institute, Netherlands	https://epigeneticsandchromatin.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Epigenetics & Chromatin	NA	Jörn Walter	Universität des Saarlandes, Germany	https://epigeneticsandchromatin.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Epigenetics & Chromatin	NA	Jerry Workman	"c(""Stowers Institute for Medical Research, "", ""USA"")"	https://epigeneticsandchromatin.biomedcentral.com/about/editorial-board	2022-01-20
