publisher	journal	issn	role	editor	affiliation	url	date
Allied Academies	Biology & Medicine Case Reports	NA	EDITORIAL BOARD MEMBER	Snehangsu Sinha	Teaching Associate,Department of Anatomy,College of Veterinary Science,India 	https://www.alliedacademies.org/biology-and-medicine-case-reports/editors.php	2022-01-28
Allied Academies	Biology & Medicine Case Reports	NA	EDITORIAL BOARD MEMBER	Uzma Ahmad	Professor,Department of Zoology,Aligarh Muslim University,India. 	https://www.alliedacademies.org/biology-and-medicine-case-reports/editors.php	2022-01-28
Allied Academies	Biology & Medicine Case Reports	NA	EDITORIAL BOARD MEMBER	Ajai Kumar Singh	Assistant Professor,Post Graduate Department of Zoology,Mumbai University,India 	https://www.alliedacademies.org/biology-and-medicine-case-reports/editors.php	2022-01-28
Allied Academies	Biomedical Research	NA	Editor. In chief	Ken-ichiro Inoue	Professor, School of Nursing, University of Shizuoka, Japan 	https://www.alliedacademies.org/biomedical-research/editors.php	2022-01-28
Allied Academies	Biomedical Research	NA	Editorial Advisory Board	Amit Kumar Banerjee	Researcher, CSIR-Indian Institute of Chemical Technology Hyderabad, Telangana, India 	https://www.alliedacademies.org/biomedical-research/editors.php	2022-01-28
Allied Academies	Biomedical Research	NA	Editorial Advisory Board	Burton Altura	Professor, Department of Physiology and Pharmacology, SUNY Downstate Medical Center, USA 	https://www.alliedacademies.org/biomedical-research/editors.php	2022-01-28
Allied Academies	Biomedical Research	NA	Editorial Advisory Board	Chao Jiang	School of Public Health, Wannan Medical College, China 	https://www.alliedacademies.org/biomedical-research/editors.php	2022-01-28
Allied Academies	Biomedical Research	NA	Editorial Advisory Board	Anjanapura Venkataramanaiah Raghu	Professor, Department of Chemistry, FET, Jain Deemed-to-be University, India 	https://www.alliedacademies.org/biomedical-research/editors.php	2022-01-28
Allied Academies	Biomedical Research	NA	Editorial Advisory Board	Adel W Ekladious	Senior Medical Consultant, General Medicine &amp; Cardiology at Alexander University Hospital, Australia 	https://www.alliedacademies.org/biomedical-research/editors.php	2022-01-28
Allied Academies	Biomedical Research	NA	Editorial Advisory Board	N Maeda	Department of Pathology and Laboratory Medicine,
UNC School of Medicine,
